"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56","Address Shipping > SHIP-04 City field accepts text","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","35","Persistence > PERS-08 Current user survives reload","webkit","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","8","Authentication > AUTH-02 Email field is visible","chromium","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","8","Authentication > AUTH-08 Login flag is stored","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","10","API Internal > API-10 Payment API rejects zero amount","firefox","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","14","Payment > PAY-14 Order id is generated","webkit","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","12","Product > PROD-03 Product names are visible","firefox","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","16","Payment > PAY-09 Payment stores last order","webkit","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","9","User Profile > PROF-13 Profile page contains logout button","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","405","Payment > PAY-01 Payment opens after valid shipping","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","185","Payment > PAY-12 Cash on delivery payment succeeds without card number","webkit","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","86","Payment > PAY-07 Invalid card is rejected","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","12","Customer Support > SUP-04 Support subject field is visible","firefox","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","120","Cart > CART-12 Checkout button opens shipping","firefox","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","313","Authentication > AUTH-05 Valid login succeeds","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","272","User Profile > PROF-12 Profile values survive reload","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","14","User Profile > PROF-11 Profile link remains available","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","69","Payment > PAY-05 CVV accepts text","webkit","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","8","Product > PROD-03 Product names are visible","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","7","Authentication > AUTH-09 Current user is stored","chromium","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","21","User Profile > PROF-02 Name field is editable","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","12","Customer Support > SUP-04 Support subject field is visible","webkit","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","75","Persistence > PERS-03 Profile loads after reload","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","37","Persistence > PERS-07 Login state survives reload","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","236","Customer Support > SUP-01 Support page opens","webkit","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","84","Cart > CART-05 Cart table shows added items","firefox","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","8","Persistence > PERS-12 Saved data is valid JSON","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","39","Address Shipping > SHIP-14 Checkout can reopen saved shipping form","chromium","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","10","User Profile > PROF-06 Greeting updates after profile save","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","6","Product > PROD-12 Add to cart button is visible","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","19","Address Shipping > SHIP-04 City field accepts text","chromium","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","14","Product > PROD-02 Product list has three items","webkit","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","25","Payment > PAY-04 Expiry accepts text","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","16","User Profile > PROF-06 Greeting updates after profile save","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","51","User Profile > PROF-14 Empty name saves as User fallback","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","11","API Internal > API-09 Payment API approves positive amount","chromium","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","9","API Internal > API-12 API product shape has category","firefox","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","178","User Profile > PROF-14 Empty name saves as User fallback","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","216","User Profile > PROF-05 Profile saves successfully","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","22","Customer Support > SUP-05 Support message field is visible","firefox","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","187","Persistence > PERS-02 Profile persists in localStorage","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","8","Cart > CART-06 Subtotal is calculated","chromium","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","54","User Profile > PROF-15 Profile can be updated again","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","26","Customer Support > SUP-09 Support email accepts text","firefox","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","23","Authentication > AUTH-15 Logout returns user to product section","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","252","Product > PROD-13 Brand search works","webkit","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","199","Cart > CART-04 Adding second item updates cart count","webkit","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","38","Persistence > PERS-10 Cleared cart remains clear after reload","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","230","Authentication > AUTH-13 Logout button is available in profile","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","61","Address Shipping > SHIP-03 Address field accepts text","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","168","Persistence > PERS-04 Shipping address persists","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","10","API Internal > API-10 Payment API rejects zero amount","chromium","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","9","Authentication > AUTH-09 Current user is stored","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","15","Authentication > AUTH-02 Email field is visible","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","390","Persistence > PERS-06 Support ticket persists","webkit","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","193","Authentication > AUTH-11 Signup path creates account","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","332","API Internal > API-05 Cart API returns current cart array","webkit","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","48","Product > PROD-01 Product page shows heading","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","8","Cart > CART-15 Cart table hides after clearing","chromium","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","10","API Internal > API-08 Ticket API returns generated id","chromium","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","77","Address Shipping > SHIP-08 Invalid address shows validation","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","62","Payment > PAY-12 Cash on delivery payment succeeds without card number","chromium","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","37","Customer Support > SUP-12 Support ticket submits","chromium","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","342","Product > PROD-09 Product detail opens","webkit","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","18","Authentication > AUTH-03 Password field is visible","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","15","Persistence > PERS-11 Last order can be stored","firefox","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","6","Customer Support > SUP-13 Support ticket is stored","chromium","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","35","Cart > CART-09 Remove button removes an item","chromium","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","9","Customer Support > SUP-03 Support email field is visible","chromium","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","45","Authentication > AUTH-12 Session remains after reload","chromium","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","26","Authentication > AUTH-08 Login flag is stored","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","26","Customer Support > SUP-11 Support message accepts text","firefox","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","248","Persistence > PERS-03 Profile loads after reload","firefox","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","13","Cart > CART-13 Cart data exists in localStorage","webkit","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","56","Persistence > PERS-15 Persisted profile name displays after login","firefox","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","38","Authentication > AUTH-14 Logout clears login flag","chromium","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","11","Customer Support > SUP-02 Support name field is visible","webkit","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","274","Cart > CART-03 Adding one item updates cart count","webkit","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","8","Address Shipping > SHIP-10 Saved address is stored","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","18","Authentication > AUTH-15 Logout returns user to product section","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","151","Cart > CART-09 Remove button removes an item","webkit","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","288","Authentication > AUTH-04 Invalid login shows validation message","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","334","Persistence > PERS-09 Cart storage can be cleared","webkit","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","18","Cart > CART-15 Cart table hides after clearing","webkit","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","9","Customer Support > SUP-05 Support message field is visible","chromium","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","67","User Profile > PROF-07 Load profile button restores saved values","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","7","Persistence > PERS-05 Shipping method persists","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","344","Cart > CART-12 Checkout button opens shipping","webkit","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","90","Authentication > AUTH-01 Login page opens from navigation","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","59","Cart > CART-09 Remove button removes an item","firefox","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","60","Product > PROD-13 Brand search works","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","19","API Internal > API-09 Payment API approves positive amount","firefox","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","179","Persistence > PERS-07 Login state survives reload","firefox","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","167","API Internal > API-15 API remains available after reload","firefox","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","8","Payment > PAY-14 Order id is generated","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","68","Product > PROD-06 Search finds Product 2","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","12","Address Shipping > SHIP-15 Shipping form still contains selected method","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","8","Persistence > PERS-12 Saved data is valid JSON","firefox","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","7","Payment > PAY-09 Payment stores last order","chromium","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","87","User Profile > PROF-15 Profile can be updated again","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","20","Address Shipping > SHIP-07 Shipping method can be changed","chromium","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","20","User Profile > PROF-04 Email field is editable","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","199","User Profile > PROF-15 Profile can be updated again","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","10","Payment > PAY-15 Payment page remains readable after submit","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","19","Product > PROD-12 Add to cart button is visible","webkit","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","8","Payment > PAY-15 Payment page remains readable after submit","chromium","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","63","Address Shipping > SHIP-12 Continue to payment opens payment page","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","29","API Internal > API-14 API can be called after page navigation","chromium","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","22","Product > PROD-05 Product categories are visible","firefox","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","272","Persistence > PERS-02 Profile persists in localStorage","firefox","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","12","Authentication > AUTH-07 Login shows profile navigation link","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","8","Address Shipping > SHIP-11 Saved city is stored","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","148","API Internal > API-15 API remains available after reload","webkit","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","45","User Profile > PROF-01 Profile page opens","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","9","Product > PROD-02 Product list has three items","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","12","Customer Support > SUP-14 Stored support ticket has priority","webkit","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","9","API Internal > API-11 API product shape has price","chromium","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","193","Authentication > AUTH-12 Session remains after reload","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","238","Product > PROD-06 Search finds Product 2","webkit","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","120","Persistence > PERS-01 Cart persists after reload","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","13","API Internal > API-04 Missing product API returns null","webkit","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","17","Cart > CART-08 Updated quantity changes subtotal","firefox","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","128","Product > PROD-08 Category filter works","firefox","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","72","Cart > CART-04 Adding second item updates cart count","chromium","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","90","Authentication > AUTH-04 Invalid login shows validation message","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","9","Cart > CART-10 Cart count reflects removal","firefox","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","25","Address Shipping > SHIP-07 Shipping method can be changed","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","63","Product > PROD-08 Category filter works","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","39","Address Shipping > SHIP-12 Continue to payment opens payment page","chromium","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","31","Address Shipping > SHIP-06 Zip field accepts valid zip","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","8","Authentication > AUTH-03 Password field is visible","chromium","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","25","User Profile > PROF-02 Name field is editable","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","218","Authentication > AUTH-01 Login page opens from navigation","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","16","Customer Support > SUP-05 Support message field is visible","webkit","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","7","Address Shipping > SHIP-11 Saved city is stored","chromium","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","8359","Product > PROD-15 Product section can recover after no-result search","webkit","2026-05-29","failed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","14","API Internal > API-01 Product list API returns status 200","chromium","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","8","API Internal > API-07 Ticket API returns 201","chromium","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","54","API Internal > API-01 Product list API returns status 200","webkit","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","87","Address Shipping > SHIP-09 Valid address saves","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","25","Payment > PAY-05 CVV accepts text","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","17","Payment > PAY-04 Expiry accepts text","chromium","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","25","Customer Support > SUP-15 Support navigation keeps single page app active","webkit","2026-05-29","skipped","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","99","Cart > CART-14 Clear cart removes items","firefox","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","8","Customer Support > SUP-14 Stored support ticket has priority","firefox","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","40","Persistence > PERS-15 Persisted profile name displays after login","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","73","Payment > PAY-12 Cash on delivery payment succeeds without card number","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","10","Payment > PAY-10 Payment clears cart","webkit","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","47","Cart > CART-07 Quantity can be updated","chromium","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","13","Customer Support > SUP-02 Support name field is visible","firefox","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","8085","Product > PROD-15 Product section can recover after no-result search","firefox","2026-05-29","failed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","6","Payment > PAY-10 Payment clears cart","chromium","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","686","Payment > PAY-11 Cash on delivery option can be selected","webkit","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","139","Authentication > AUTH-11 Signup path creates account","chromium","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","24","User Profile > PROF-09 Profile storage has email","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","361","Address Shipping > SHIP-01 Shipping page opens from checkout","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","21","Customer Support > SUP-06 Support priority can be high","chromium","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","367","Payment > PAY-11 Cash on delivery option can be selected","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","215","User Profile > PROF-07 Load profile button restores saved values","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","57","Address Shipping > SHIP-09 Valid address saves","chromium","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","49","Customer Support > SUP-01 Support page opens","chromium","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","120","Cart > CART-03 Adding one item updates cart count","firefox","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","23","Address Shipping > SHIP-06 Zip field accepts valid zip","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","155","Authentication > AUTH-10 Profile greeting uses stored user","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","169","Persistence > PERS-06 Support ticket persists","firefox","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","67","Persistence > PERS-13 Logout clears only auth state","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","233","Payment > PAY-08 Valid card payment succeeds","webkit","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","21","API Internal > API-10 Payment API rejects zero amount","webkit","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","55","User Profile > PROF-05 Profile saves successfully","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","14","API Internal > API-02 Product list API returns three products","firefox","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","58","Authentication > AUTH-10 Profile greeting uses stored user","firefox","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","11","Address Shipping > SHIP-10 Saved address is stored","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","31","Cart > CART-02 Empty cart message is visible","chromium","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","9","Customer Support > SUP-04 Support subject field is visible","chromium","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","219","Address Shipping > SHIP-08 Invalid address shows validation","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","18","Payment > PAY-02 Card name accepts text","chromium","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","84","User Profile > PROF-07 Load profile button restores saved values","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","33","User Profile > PROF-03 Phone field is editable","webkit","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","8","Payment > PAY-06 Payment method defaults to card","chromium","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","29","User Profile > PROF-04 Email field is editable","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","187","Address Shipping > SHIP-09 Valid address saves","webkit","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","36","API Internal > API-11 API product shape has price","webkit","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","441","Authentication > AUTH-11 Signup path creates account","webkit","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","69","Authentication > AUTH-04 Invalid login shows validation message","chromium","2026-05-29","passed","2026-05-29","Authentication same-tab tests","auth.spec.js","",""
"","107","Product > PROD-13 Brand search works","firefox","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","82","User Profile > PROF-12 Profile values survive reload","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","75","Persistence > PERS-09 Cart storage can be cleared","chromium","2026-05-29","passed","2026-05-29","Persistence same-tab tests","persistence.spec.js","",""
"","71","Cart > CART-14 Clear cart removes items","chromium","2026-05-29","passed","2026-05-29","Cart same-tab tests","cart.spec.js","",""
"","11","User Profile > PROF-11 Profile link remains available","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","68","Product > PROD-09 Product detail opens","chromium","2026-05-29","passed","2026-05-29","Product same-tab tests","product.spec.js","",""
"","40","Customer Support > SUP-10 Support subject accepts text","webkit","2026-05-29","passed","2026-05-29","Customer Support same-tab tests","support.spec.js","",""
"","17","User Profile > PROF-03 Phone field is editable","chromium","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","17","API Internal > API-01 Product list API returns status 200","firefox","2026-05-29","passed","2026-05-29","API Internal same-tab tests","api.spec.js","",""
"","25","Payment > PAY-02 Card name accepts text","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","7","Payment > PAY-09 Payment stores last order","firefox","2026-05-29","passed","2026-05-29","Payment same-tab tests","payment.spec.js","",""
"","25","Address Shipping > SHIP-05 State field accepts text","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
"","14","User Profile > PROF-10 Profile remains visible after save","firefox","2026-05-29","passed","2026-05-29","User Profile same-tab tests","profile.spec.js","",""
"","27","Address Shipping > SHIP-02 Name field accepts text","firefox","2026-05-29","passed","2026-05-29","Address Shipping same-tab tests","shipping.spec.js","",""
